uf,municipio,d2018,d2019,d2020,d2021
PB,AROEIRAS,411,431,447,510
PB,ASSUNCAO,122,120,120,123
PB,BAIA DA TRAICAO,279,289,301,333
PB,BANANEIRAS,902,967,1003,1080
PB,BARAUNA,126,133,132,142
PB,BARRA DE SANTA ROSA,484,476,515,555
PB,BARRA DE SANTANA,109,132,148,184
PB,BARRA DE SAO MIGUEL,96,86,104,111
PB,BAYEUX,4285,4517,4377,4892
PB,BELEM,662,668,675,722
PB,BELEM DO BREJO DO CRUZ,158,169,184,245
PB,BERNARDINO BATISTA,111,115,129,139
PB,BOA VENTURA,111,128,128,162
PB,BOA VISTA,235,245,284,332
PB,BOM JESUS,93,103,101,108
PB,BOM SUCESSO,126,132,152,198
PB,BONITO DE SANTA FE,501,488,500,521
PB,BOQUEIRAO,526,548,575,710
PB,BORBOREMA,144,153,154,175
PB,BREJO DO CRUZ,495,518,602,624
PB,BREJO DOS SANTOS,234,251,255,259
PB,CAAPORA,785,797,890,1067
PB,CABACEIRAS,132,140,157,182
PB,CABEDELO,9059,9579,10115,11256
PB,CACHOEIRA DOS INDIOS,193,226,211,249
PB,CACIMBA DE AREIA,71,83,89,87
PB,CACIMBA DE DENTRO,390,393,405,446
PB,CACIMBAS,108,152,167,164
PB,CAICARA,209,229,233,292
PB,CAJAZEIRAS,5783,5959,6196,6732
PB,CAJAZEIRINHAS,68,72,69,88
PB,CALDAS BRANDAO,160,160,166,169
PB,CAMALAU,171,167,163,174
PB,CAMPINA GRANDE,47933,49797,51534,56230
PB,CAPIM,95,114,133,171
PB,CARAUBAS,115,109,127,151
PB,CARRAPATEIRA,86,97,106,130
PB,CASSERENGUE,123,147,154,165
PB,CATINGUEIRA,109,111,124,148
PB,CATOLE DO ROCHA,1794,1913,1893,2148
PB,CATURITE,156,153,171,186
PB,CONCEICAO,798,834,845,991
PB,CONDADO,217,253,267,291
PB,CONDE,884,950,1019,1240
PB,CONGO,166,172,168,191
PB,COREMAS,580,621,596,646
PB,COXIXOLA,64,71,72,90
PB,CRUZ DO ESPIRITO SANTO,251,284,311,387
PB,CUBATI,218,215,200,200
PB,CUITE,946,1010,1103,1195
PB,CUITE DE MAMANGUAPE,109,109,112,128
PB,CUITEGI,175,188,207,231
PB,CURRAL DE CIMA,105,112,122,147
PB,CURRAL VELHO,61,67,69,84
PB,DAMIAO,120,134,141,165
PB,DESTERRO,214,241,298,310
PB,DIAMANTE,203,230,269,318
PB,DONA INES,266,274,288,302
PB,DUAS ESTRADAS,124,142,133,154
PB,EMAS,106,105,112,141
PB,ESPERANCA,1950,2011,2067,2126
PB,FAGUNDES,310,310,310,338
PB,FREI MARTINHO,108,116,112,126
PB,GADO BRAVO,118,136,146,161
PB,GUARABIRA,4407,4653,4799,5291
PB,GURINHEM,305,321,326,393
PB,GURJAO,94,103,104,132
PB,IBIARA,188,185,192,246
PB,IGARACY,184,196,198,223
PB,IMACULADA,263,284,326,372
PB,INGA,618,662,679,758
PB,ITABAIANA,1327,1435,1456,1579
PB,ITAPORANGA,1388,1451,1539,1682
PB,ITAPOROROCA,311,346,388,484
PB,ITATUBA,258,272,271,278
PB,JACARAU,444,503,547,628
PB,JERICO,256,246,255,293
PB,JOAO PESSOA,134416,141623,148127,159153
PB,JOCA CLAUDINO,83,86,89,93
PB,JUAREZ TAVORA,223,225,237,249
PB,JUAZEIRINHO,533,609,643,718
PB,JUNCO DO SERIDO,278,267,270,288
PB,JURIPIRANGA,299,305,328,376
PB,JURU,263,274,268,314
PB,LAGOA,129,154,156,174
PB,LAGOA DE DENTRO,195,209,218,254
PB,LAGOA SECA,1227,1308,1394,1520
PB,LASTRO,71,80,83,84
PB,LIVRAMENTO,96,103,107,134
PB,LOGRADOURO,90,90,95,112
PB,LUCENA,489,530,549,627
PB,MAE DAGUA,85,94,96,111
PB,MALTA,196,217,231,256
PB,MAMANGUAPE,1827,1908,2020,2330
PB,MANAIRA,207,207,219,275
PB,MARCACAO,129,158,163,189
PB,MARI,589,654,795,815
PB,MARIZOPOLIS,261,288,280,281
PB,MASSARANDUBA,297,310,346,364
PB,MATARACA,218,261,301,323
PB,MATINHAS,74,82,87,103
PB,MATO GROSSO,54,67,67,72
PB,MATUREIA,164,187,196,226
PB,MOGEIRO,264,289,315,333
PB,MONTADAS,165,186,194,219
PB,MONTE HOREBE,155,151,164,182
PB,MONTEIRO,1424,1491,1561,1672
PB,MULUNGU,156,175,177,211
PB,NATUBA,127,136,163,180
PB,NAZAREZINHO,251,265,266,308
PB,NOVA FLORESTA,356,388,401,414
PB,NOVA OLINDA,155,155,193,219
PB,NOVA PALMEIRA,160,183,172,185
PB,OLHO DAGUA,147,164,161,167
PB,OLIVEDOS,97,98,111,127
PB,OURO VELHO,99,103,121,132
PB,PARARI,44,51,56,66
PB,PASSAGEM,62,75,67,81
PB,PATOS,9694,10058,10616,11529
PB,PAULISTA,399,446,412,437
PB,PEDRA BRANCA,125,127,141,137
PB,PEDRA LAVRADA,223,230,245,270
PB,PEDRAS DE FOGO,958,999,1129,1285
PB,PEDRO REGIS,58,66,79,83
PB,PIANCO,839,914,888,990
PB,PICUI,766,810,840,927
PB,PILAR,271,300,333,368
PB,PILOES,216,218,201,208
PB,PILOEZINHOS,91,104,108,125
PB,PIRPIRITUBA,316,330,353,410
PB,PITIMBU,350,359,428,505
PB,POCINHOS,605,608,609,659
PB,POCO DANTAS,94,99,108,117
PB,POCO DE JOSE DE MOURA,191,193,194,203
PB,POMBAL,2545,2589,2650,2923
PB,PRATA,120,129,129,158
PB,PRINCESA ISABEL,892,981,1022,1215
PB,PUXINANA,336,380,371,449
PB,QUEIMADAS,1222,1281,1373,1563
PB,QUIXABA,47,43,46,52
PB,REMIGIO,828,876,899,1023
PB,RIACHAO,48,52,54,57
PB,RIACHAO DO BACAMARTE,103,107,117,141
PB,RIACHAO DO POCO,108,104,105,131
PB,RIACHO DE SANTO ANTONIO,72,70,80,93
PB,RIACHO DOS CAVALOS,241,249,239,269
PB,RIO TINTO,1185,1220,1272,1484
PB,SALGADINHO,66,68,73,77
PB,SALGADO DE SAO FELIX,236,258,279,298
PB,SANTA CECILIA,109,134,134,158
PB,SANTA CRUZ,247,279,286,310
PB,SANTA HELENA,181,195,218,236
PB,SANTA INES,78,88,83,104
PB,SANTA LUZIA,996,1051,1132,1285
PB,SANTA RITA,5734,5979,6538,7374
PB,SANTA TERESINHA,120,134,130,145
PB,SANTANA DE MANGUEIRA,148,153,155,182
PB,SANTANA DOS GARROTES,270,274,292,289
PB,SANTO ANDRE,64,81,75,86
PB,SAO BENTINHO,117,117,129,130
PB,SAO BENTO,1306,1324,1359,1459
PB,SAO DOMINGOS,72,75,77,83
PB,SAO DOMINGOS DO CARIRI,69,72,80,103
PB,SAO FRANCISCO,131,139,148,162
PB,SAO JOAO DO CARIRI,187,188,190,232
PB,SAO JOAO DO RIO DO PEIXE,897,890,957,1010
PB,SAO JOAO DO TIGRE,71,80,74,82
PB,SAO JOSE DA LAGOA TAPADA,180,187,197,218
PB,SAO JOSE DE CAIANA,105,122,119,130
PB,SAO JOSE DE ESPINHARAS,88,95,95,112
PB,SAO JOSE DE PIRANHAS,1009,1056,1101,1167
PB,SAO JOSE DE PRINCESA,61,75,61,59
PB,SAO JOSE DO BONFIM,89,95,111,120
PB,SAO JOSE DO BREJO DO CRUZ,63,57,51,55
PB,SAO JOSE DO SABUGI,181,192,205,220
